sid,fid,old_total_energies,new_total_energies,old_ads_energies,new_ads_energies,old_forces_max,new_forces_mean,forces_mae,total_energy_conv_errors,ref_energy_conv_errors,old_slab_energies,new_slab_energies,cat_class,bulk_symbols,ads_symbols,abs_ads_energy_conv_errors
random467862,334,-510.23718855,-510.74396552,-2.4239770099999305,-2.211685090000003,0.0547447,0.0073737988086619,0.0190211639166666,-0.5067769700000326,0.21229191999992736,-449.01592361,-449.63200447,2,TiPN3,*ONN(CH3)2,0.21229191999992736
random472028,156,-369.49326715,-369.60305231,-1.5288574299999595,-1.3882886300000337,0.03391921,0.003108814996027,0.0119941502525252,-0.10978516000000127,0.1405687999999259,-309.16712179,-309.31448772,0,Pd13Tl9,*ONN(CH3)2,0.1405687999999259
random2043400,170,-544.74164455,-544.744551,-1.1668136700000105,-1.0087754400000222,0.21994504,0.0035575547987436,0.0137449502640264,-0.00290644999995493,0.1580382299999883,-484.77754295,-484.8354996,2,As16Se16,*ONN(CH3)2,0.1580382299999883
random1731965,173,-424.91861552,-425.64241541,0.8114032199999883,0.933710720000022,0.13079317,0.0024039677852729,0.0045776008680555,-0.7237998900000093,0.12230750000003365,-402.35964127,-403.15192954,2,H6Al2,*N*NO,0.12230750000003365
random492171,215,-723.47093421,-723.45917366,1.136339190000058,1.252678104999973,0.13395009,0.0055008571071419,0.0126281255092592,0.011760549999962677,0.116338914999915,-697.75962801,-697.7951189,2,Zr3Se4,*NONH,0.116338914999915
random940450,41,-146.98381601,-147.06628021,2.419049615000006,2.5548795650000216,0.16670317,0.0208957099459532,0.0038268577380952,-0.08246420000000398,0.13582995000001574,-141.31965216,-141.48791969,3,Pd2Cl4,*N,0.13582995000001574
random893066,60,-297.205914,-297.23953639,1.3444557400000008,1.5258805600000187,1.6225669,0.0124747718482031,0.0165964795555555,-0.033622390000005,0.18142482000001792,-253.98926912,-254.1106444,3,K4NaCl5,*OHNNCH3,0.18142482000001792
random2264859,409,-511.85249642,-511.93084771,0.2712411800000041,0.3720545699999888,0.07315088,0.0081242136070861,0.0108080660784313,-0.07835129000000052,0.10081338999998474,-481.79882429,-481.89363314,2,Ti5S8,*ONNH2,0.10081338999998474
random968053,118,-888.35947768,-887.46439418,-3.89681027000006,-3.758997999999906,0.10837249,0.0105298785215653,0.0145998915770609,0.8950835000000552,0.13781227000015406,-825.66537948,-824.80512022,2,C7Si7,*ONN(CH3)2,0.13781227000015406
random668995,34,-141.35388604,-141.28934628,-0.1960609200000078,0.0212161750000063,0.69483584,0.0398741480501116,0.0152675336111111,0.06453976000000239,0.2172770950000141,-94.8002815,-95.01158652,2,Ag4S2,*CHOHCH2OH,0.2172770950000141
random1562244,24,-77.15510352,-77.11557638,-0.6350254499999863,-0.4834285299999976,2.08687127,0.5816605906870337,0.0183116177777777,0.039527140000004124,0.15159691999998876,-17.72279014,-17.73187189,0,Sr4,*ONN(CH3)2,0.15159691999998876
random1041511,227,-428.68712497,-428.5609084,-3.124877499999968,-3.0096441800000093,0.11392527,0.0011165720438095,0.0105645568840579,0.12621656999999686,0.11523331999995845,-366.76495954,-366.65098826,0,HfNiSn,*ONN(CH3)2,0.11523331999995845
random2397982,75,-88.33286986,-88.37506214,1.2852181999999883,1.386261320000003,0.08377936,0.0106455679712524,0.0199486861111111,-0.04219227999999475,0.10104312000001459,-66.49712529,-66.50977074,1,K4As4Pd2,*NHNH,0.10104312000001459
random885929,169,-412.0638452,-412.0892748,-4.593693220000034,-4.455009999999959,0.39998227,0.0079062398364886,0.0047482569565217,-0.02542959999999539,0.13868322000007538,-362.90905136,-362.97949225,1,Si4Y4Pd8,*OHNNCH3,0.13868322000007538
random475872,433,-560.70809057,-560.46824366,7.272403000000054,7.405587449999984,0.0300533,0.0082748047686515,0.0152793695833333,0.23984690999998293,0.13318444999992973,-522.99826448,-522.97648526,2,Co2S2,*NO2NO2,0.13318444999992973
random30798,87,-112.25935266,-112.22494905,4.369681899999989,4.500250574999996,0.68900129,0.0318065966430091,0.0278089238596491,0.03440360999999825,0.13056867500000724,-89.78138917,-89.80846676,2,K12Se12Sb4,*NONH,0.13056867500000724
random616828,35,-460.75859498,-460.5771193,6.221560249999982,6.407773559999953,1.07865773,0.0362868625968234,0.0071360223809523,0.18147568000000547,0.186213309999971,-421.99792614,-422.08754701,0,Nb2Pt6,*NO2NO2,0.186213309999971
random216581,12,-100.33101215,-100.26280148,1.754813160000012,1.937605860000005,4.24899611,0.189462207698798,0.0241417959999999,0.06821067000001335,0.18279269999999292,-43.28853738,-43.30013138,0,Na6Ag2,*ONN(CH3)2,0.18279269999999292
random2030456,65,-189.03011749,-189.11121387,-2.802187480000015,-2.681767304999994,0.3202933,0.0063232488830386,0.0047459678723404,-0.08109637999999109,0.12042017500002089,-161.23282331,-161.43097602,2,Ag8S4,*CHCH2,0.12042017500002089
random870788,99,-580.23026879,-580.24781342,-0.5895358199999237,-0.4586195100000623,1.05704154,0.0020076911850748,0.0085448335034013,-0.017544630000088546,0.13091630999986137,-535.07963235,-535.13442136,0,Zr2Ga6,*OHNNCH3,0.13091630999986137
random2079787,129,-479.80232335,-479.88128833,-2.6565398100000266,-2.52079157999998,0.11841759,0.0087484694029918,0.0101205018840579,-0.07896498000002339,0.13574823000004654,-432.58468292,-432.7057242,1,Si2YIr2,*OHNNCH3,0.13574823000004654
random1526771,218,-873.95016218,-874.11545507,1.7106584499999826,1.8267351749999527,0.02387615,0.0008774948432618,0.006556193125,-0.1652928900000461,0.11607672499997013,-848.81317524,-849.02545738,1,Y6Ge26Rh8,*NONH,0.11607672499997013
random950273,84,-132.88041051,-132.7938383,0.5408554800000047,0.6951006849999999,0.73756328,0.0035279993135821,0.009416749537037,0.08657220999998572,0.15424520499999517,-106.5736206,-106.57220612,0,Ca3Pb,*NONH,0.15424520499999517
random1987401,331,-517.29032098,-517.06714574,4.403638389999969,4.594871040000044,0.13388974,0.0026527633196413,0.0049850151388888,0.22317524000004596,0.1912326500000745,-476.71173028,-476.76467093,1,Cr6Ge2,*NO2NO2,0.1912326500000745
random714629,122,-520.04429864,-520.15002541,2.3221599900000456,2.4293508749999546,0.45598664,0.011419853741523,0.0076409971111111,-0.1057267700000466,0.10719088499990903,-495.51881324,-495.66264342,2,Cr4S6,*NONH,0.10719088499990903
random795498,130,-367.76766584,-367.67266722,1.975871985000026,2.0994877050000014,0.10077858,0.0072358057566722,0.0047394709356725,0.09499862000001258,0.12361571999997545,-347.25242328,-347.323482,1,Si4,*NO2,0.12361571999997545
random1941075,206,-883.50341787,-883.49994914,3.649540770000044,3.800856089999911,0.14506232,0.0030782527950537,0.0099956607894736,0.0034687300000086907,0.15131531999986692,-842.17072955,-842.40345938,2,P4W4,*NO2NO2,0.15131531999986692
random1363097,163,-117.10201982,-117.06566596,4.298476300000004,4.420393094999994,0.41212267,0.0306615161384781,0.0386139127083333,0.0363538599999913,0.12191679499998997,-94.55285073,-94.56932619,2,Sn2S2,*NONH,0.12191679499998997
random1795773,182,-142.55572112,-142.55194417,0.2681732000000352,0.3910924999999849,0.05583851,0.0137061454536738,0.0147182584375,0.003776949999974022,0.12291929999994972,-98.2627937,-98.28826412,0,Au2Tl4,*OHNNCH3,0.12291929999994972
random730322,178,-779.30070191,-779.33063965,1.5473040899998978,1.6685498900000084,0.02685867,0.0017875902171599,0.0059546365705128,-0.029937739999922997,0.12124580000011065,-750.52309269,-750.5899204,0,Ti3In,*ONNH2,0.12124580000011065
random582010,102,-224.02302505,-223.97888816,1.5408671499999969,1.655586339999985,0.15209518,0.0044944326503759,0.0126672418518518,0.044136890000004314,0.1147191899999882,-195.23897889,-195.22520536,0,ScAg,*ONNH2,0.1147191899999882
random1206678,126,-327.30623549,-327.31318068,-0.8454163100000187,-0.7133516600000007,0.10452997,0.0035210929884286,0.006785385530303,-0.006945190000010371,0.132064650000018,-312.22463187,-312.35432561,2,S12Sn8,*CH2,0.132064650000018
random1578615,267,-474.48013709,-474.26650601,-3.279994460000012,-3.179206299999976,0.1259,0.0065307948507306,0.0097192232407407,0.2136310800000274,0.10078816000003599,-426.63904201,-426.43252716,2,Na4Ni4N4,*OHNNCH3,0.10078816000003599
random2308815,71,-95.27317091,-95.32755224,-2.563832200000008,-2.449469519999994,0.12496043,0.0170534640345627,0.0113390213888888,-0.05438132999999823,0.11436268000001437,-69.58837594,-69.62653,0,Ca3Pb,*NHNH,0.11436268000001437
random2267393,115,-986.22080408,-986.03371057,-2.0181149599999344,-1.8298112500000343,0.22299148,0.0019234945957492,0.003980614,0.18709350999995422,0.1883037099999001,-939.22046003,-939.30655347,2,S4V12,*NO2NO2,0.1883037099999001
random2014789,20,-135.28081855,-135.36516827,6.76463763000001,6.886392255000004,1.94464411,0.0875346157856191,0.0262722420238095,-0.08434972000000585,0.12175462499999412,-122.40176133,-122.49254408,2,Ag8Se4,*N*NH,0.12175462499999412
random2214467,96,-406.73660034,-406.52508651,-3.477969889999997,-3.357584809999992,0.60265406,0.0231176012692439,0.0043858814166666,0.21151383000000124,0.12038508000000503,-358.27640136,-358.27015585,0,Ti6In2,*NO2NO2,0.12038508000000503
random1061370,95,-38.37091563,-38.14762781,1.9648782149999988,2.098572714999996,0.03809104,0.0136494092929648,0.0118497291666666,0.22328781999999592,0.13369449999999716,-10.64072876,-10.63981118,0,Cs,*NO3,0.13369449999999716
random783208,28,-125.02535792,-125.09894921,6.054381664999994,6.290155110000001,0.67038161,0.0890560070942374,0.0109551623809523,-0.07359128999999598,0.23577344500000663,-119.5192582,-119.76332796,2,Ag8Se4,*NH,0.23577344500000663
random1560241,304,-363.20793029,-363.18343686,-4.85441886000001,-4.724732479999943,0.07867669,0.0069763050841518,0.0123389048039215,0.02449343000000681,0.1296863800000665,-313.79241081,-313.80393183,0,Zr4CuNi,*OHNNCH3,0.1296863800000665
random1706592,101,-51.7641113,-51.70839421,1.4742884799999914,1.6069446899999988,0.30879399,0.0142064615664239,0.02578817375,0.05571709000000169,0.1326562100000075,-22.91348647,-22.90606976,0,Rb8,*ONNH2,0.1326562100000075
random704781,137,-874.93029583,-874.90188225,6.143012010000007,6.300418879999938,0.21157637,0.0018611725286512,0.0102674931666666,0.028413580000005823,0.1574068699999316,-836.09107875,-836.30495528,0,Os2Ru6,*NO2NO2,0.1574068699999316
random968516,96,-95.84093762,-95.82321761,1.890022469999991,2.0130324900000005,0.06029336,0.002094604788433,0.0020548718749999,0.017720010000005004,0.12301002000000949,-67.40604678,-67.42698096,0,Na4,*ONNH2,0.12301002000000949
random2121756,46,-144.97267975,-145.02731316,-2.781190709999976,-2.633041509999998,0.9350254,0.0220401129679956,0.0240900732051282,-0.0546334100000081,0.148149199999978,-83.39420111,-83.49399569,0,YCd2,*ONN(CH3)2,0.148149199999978
random2063992,156,-50.60162255,-50.54647385,7.175921289999991,7.302402359999995,0.04786798,0.0201636683456353,0.0154591100925925,0.055148700000003714,0.12648107000000408,-12.79531475,-12.95153036,0,Cd4,*NO2NO2,0.12648107000000408
random1457951,39,-267.52853146,-267.46553098,-1.9565573399999607,-1.850895019999996,0.46763997,0.0487442069862358,0.0239125401149425,0.06300048000002789,0.10566231999996467,-206.77468619,-206.71436,1,Si4Ni4,*ONN(CH3)2,0.10566231999996467
random1527256,124,-112.37366626,-112.11666669,3.797051519999997,3.9700060699999966,0.29936223,0.0114689296439242,0.021303725614035,0.25699956999999074,0.1729545499999996,-71.18848869,-71.18932691,0,Ca6Zn2,*NO2NO2,0.1729545499999996
random2260989,181,-443.58563849,-443.66220882,-5.079727719999994,-4.944266509999977,0.0652907,0.0037540252848867,0.0047523549206349,-0.07657032999998137,0.13546121000001676,-393.94481015,-394.06316976,0,Ga4Nb6,*OHNNCH3,0.13546121000001676
random1529587,184,-267.29425969,-267.3322408,0.3959741099999974,0.5031680799999663,0.17944858,0.0188091265454949,0.0080584273333333,-0.03798111000003246,0.10719396999996889,-237.36532049,-237.42613974,0,Ti6Hg2,*ONNH2,0.10719396999996889
random875853,143,-226.55675459,-226.47717602,-1.358648049999999,-1.2195109300000126,0.22981359,0.0122803009790416,0.0124188355555555,0.07957856999999535,0.13913711999998646,-166.40081861,-166.35738913,0,Zr2Zn6,*ONN(CH3)2,0.13913711999998646
random1688945,125,-182.34372453,-182.36910665,0.4553792800000167,0.5578797400000042,0.66297583,0.0158775007120632,0.0424350159090909,-0.025382119999989072,0.10250045999998747,-124.00181588,-124.02671043,2,Pb2S2,*ONN(CH3)2,0.10250045999998747
random1210716,36,-1011.40740692,-1011.55789135,-2.023154769999905,-1.9019893599999025,0.90576561,0.0107094472976299,0.0144636673484848,-0.1504844300000059,0.12116541000000258,-950.58696422,-950.75562603,1,Ti6Si6Mo4,*ONN(CH3)2,0.12116541000000258
random2469058,162,-419.64545143,-419.70120698,3.437799009999992,3.5434581100000173,0.2939833,0.0117708579400162,0.0063587882291666,-0.055755550000014864,0.10565910000002532,-399.71287297,-399.8204685,2,AlGaP2,*N*NO,0.10565910000002532
random1353660,231,-199.33853328,-199.33697312,0.4964516100000082,0.6025998099999867,0.0816472,0.0115799837633684,0.006789444382716,0.001560159999996813,0.10614819999997854,-176.71402212,-176.68802021,1,K5Sb4,*NHNH,0.10614819999997854
random1874962,57,-40.77214378,-40.75637286,-1.1907053100000056,-1.0606790100000012,0.10420671,0.0013977344056543,0.0046557845833333,0.015770920000001354,0.13002630000000437,-23.41501154,-23.42921368,0,Ca,*N2,0.13002630000000437
random1411510,183,-182.65929463,-182.39280258,6.733044159999992,6.896869960000004,0.19947747,0.0067038321734623,0.020764565595238,0.26649205000001075,0.16382580000001123,-144.4101097,-144.39232669,0,NiSrSn3,*NO2NO2,0.16382580000001123
random1269305,192,-347.25232866,-347.21240112,2.195116934999988,2.4045648200000187,0.05334818,0.0055066168815264,0.0085538123423423,0.039927540000007866,0.20944788500003053,-330.68301367,-330.83347316,1,V5Sb4,*ONH,0.20944788500003053
random1462089,231,-89.82023821,-89.61382244,4.932684390000006,5.098094349999997,0.09353909,0.018546588703182,0.022101721,0.20641576999999245,0.16540995999999097,-49.77069351,-49.81457094,0,Zr2Hg6,*NO2NO2,0.16540995999999097
random2010693,34,-49.39589564,-49.15421972,4.411649499999996,4.561792579999995,1.30564728,0.1402557048088122,0.0769690538888888,0.2416759199999987,0.15014307999999943,-8.82531605,-8.81866645,0,Rb2,*NO2NO2,0.15014307999999943
random1295556,175,-140.35281423,-140.42587363,-0.9072448850000114,-0.4571514100000229,0.21818099,0.0046758615087613,0.0096312675268817,-0.07305940000000533,0.45009347499998853,-120.93055212,-121.35787331,1,Cs8Sb8,*NH3,0.45009347499998853
random1473882,31,-156.52801868,-156.51940705,2.85141766000001,3.737852339999989,0.74938717,0.1123362975399856,0.01129517625,0.0086116299999901,0.8864346799999789,-144.8161334,-145.73639767,1,Zr2Te6,*C*C,0.8864346799999789
random2190453,65,-463.58503845,-463.50975181,-0.1664047099999948,1.0664220250000085,0.51247034,0.0051265640189376,0.0064469907070707,0.07528664000000163,1.2328267350000033,-424.01562596,-425.26227045,1,Ti3Te4,*CHOCHOH,1.2328267350000033
random1102694,179,-163.52312564,-163.48648873,1.8833568400000047,2.010125875,2.07136819,0.0134792893454027,0.0244362710144927,0.03663690999999858,0.12676903499999526,-138.55883709,-138.57988174,1,Ir9Te24,*NONH,0.12676903499999526
random1824374,266,-194.31535117,-194.19598754,-0.9537015750000252,-0.8455690650000065,0.24095787,0.0158901979044362,0.0053297756060606,0.11936363000000938,0.10813251000001867,-170.87053505,-170.90174555,1,Ge2Y2Au2,*NO2,0.10813251000001867
random1650681,156,-130.01549874,-130.01859413,0.4916878500000052,0.6129411800000071,0.14739707,0.0083589922970808,0.044818195625,-0.003095389999998588,0.12125333000000188,-85.94608597,-85.97676276,1,Sb2,*OHNNCH3,0.12125333000000188
random1856694,25,-478.78553671,-478.79483321,1.4872603000000026,1.603195570000025,0.55607756,0.0214106159629291,0.0078072236111111,-0.009296500000004926,0.11593527000002246,-456.90241954,-456.97383219,0,V2ReMo,*N*NO,0.11593527000002246
random2228988,164,-365.40019774,-365.24054413,5.439326659999949,5.572222190000048,0.20856878,0.0062286628323972,0.013654765625,0.15965361000002076,0.13289553000009846,-325.85729531,-325.91542047,0,Hf2Al6,*NO2NO2,0.13289553000009846
random2094524,153,-346.88179795,-346.86542012,-1.362460599999963,-1.2005666600000495,0.27527062,0.0128009608103272,0.0238507503472222,0.016377830000010363,0.16189393999991353,-286.72204942,-286.7645775,1,Sb2Te3,*ONN(CH3)2,0.16189393999991353
random1645038,19,-91.98338892,-92.0235841,2.728246280000008,2.837714785000003,0.3824242,0.0242754768281607,0.0293443394444444,-0.04019517999999778,0.10946850499999483,-75.06794035,-75.10228244,0,Sr2ZnBi2,*N*NH,0.10946850499999483
random1763879,80,-273.22628024,-273.06434876,6.072416550000014,6.180442970000001,0.30796382,0.0040758366505581,0.0100473991666666,0.1619314800000211,0.10802641999998741,-234.3164677,-234.34744588,1,K3As2Ag3,*NO2NO2,0.10802641999998741
random1222085,274,-288.08461112,-288.16772693,2.716100660000052,2.8315465750000044,0.19290483,0.0050886694633705,0.0095908472955974,-0.08311581000003798,0.11544591499995249,-263.95306639,-264.08254064,2,S6Sr2,*NONH,0.11544591499995249
random1100165,136,-81.32724275,-81.30627153,1.1672946500000023,1.272060234999998,0.17646584,0.0366562636756688,0.0143556960416666,0.02097121999999274,0.10476558499999578,-55.64689201,-55.6615989,0,SrTl3,*NONH,0.10476558499999578
random1657484,492,-280.45259061,-280.45883912,-8.44107907,-8.299365249999994,0.09229178,0.0086801220009588,0.0171681642857142,-0.006248509999977614,0.14171382000000676,-213.21422361,-213.25919791,1,ScSb,*ONN(CH3)2,0.14171382000000676
random1218135,209,-713.06803729,-712.99665064,-2.660342249999985,-2.481565709999927,0.11707122,0.001227417562278,0.011825070245098,0.0713866500000222,0.17877654000005805,-651.61040711,-651.61480897,0,V6Sn2,*ONN(CH3)2,0.17877654000005805
random1040341,89,-506.52019023,-506.68776461,1.103146664999997,1.210353820000023,1.67640885,0.0140434095628619,0.0094277654347826,-0.16757437999996228,0.10720715500002598,-488.85890497,-489.11462565,0,Zr4Rh4,*ONH,0.10720715500002598
random1210645,126,-220.37908952,-220.40626665,3.7579188499999816,3.86467389500001,0.09522078,0.004478189006234,0.0248572624444444,-0.027177129999984118,0.1067550450000283,-197.28936298,-197.35420768,1,CrTe4Rh2,*NONH,0.1067550450000283
random2187956,369,-553.17709791,-553.20735664,-8.79280016000007,-8.652546829999892,0.40697802,0.0072513453008023,0.010458701728395,-0.030258729999900424,0.1402533300001778,-485.58700982,-485.65453385,2,Y2PS,*ONN(CH3)2,0.1402533300001778
random2263318,7,-349.24286746,-349.27206756,3.8545206900000153,3.9936826,3.46228846,0.1931173109993824,0.0177935978888888,-0.029200099999968643,0.1391619099999848,-294.30010022,-294.3654742,1,As4Os2,*ONN(CH3)2,0.1391619099999848
random1588203,112,-371.48552198,-371.22230852,5.380119320000006,5.512771780000037,0.64339883,0.0182056678011662,0.0200255700925925,0.2632134599999745,0.13265246000003117,-331.88341221,-331.83773445,0,HfFe2Sn,*NO2NO2,0.13265246000003117
random1414948,67,-137.80239327,-137.80610712,2.7194194799999707,2.823305284999975,0.42375046,0.014621274127071,0.0241356401388888,-0.00371384999999691,0.10388580500000444,-113.67416736,-113.71267954,0,AgPd,*NONH,0.10388580500000444
random378252,120,-585.45440846,-585.52287132,2.3085330399999293,2.411595919999968,0.14735976,0.012203430654605,0.0052895829861111,-0.06846286000006785,0.1030628800000386,-557.43802819,-557.5251981,0,IrRu,*ONNH2,0.1030628800000386
random2366655,335,-137.97554781,-137.94713043,-6.603408180000002,-6.44791515,0.22261616,0.0139283026509097,0.0068215449074074,0.028417380000007597,0.15549303000000236,-86.81103901,-86.84444273,0,Ca3In,*OHNNCH3,0.15549303000000236
random1290000,12,-148.34966055,-148.19619633,5.699101654999993,5.811019675000011,1.57018507,0.0158689728402025,0.0117765655555555,0.1534642200000178,0.11191802000001871,-124.35369712,-124.40082666,1,Na2Te,*NO3,0.11191802000001871
random1384933,51,-986.58375473,-986.76318165,-1.4192702999999938,-1.2867504299999837,0.24628806,0.0024508440389049,0.004608385064935,-0.17942691999996896,0.1325198700000101,-926.3671965,-926.57615526,0,Ga8Pt16,*ONN(CH3)2,0.1325198700000101
random823300,239,-1309.11610336,-1309.3466855,1.8560925900001168,2.004100950000065,0.23797065,0.004461860060689,0.0095741299305555,-0.23058214000002408,0.1480083599999482,-1265.98996686,-1266.4534406,2,TiVN2,*NO2NO2,0.1480083599999482
random1175041,46,-429.33380012,-429.33370537,-0.3204584999999724,-0.2047234150000463,0.24045305,0.0021881215490918,0.007863609,9.474999995973121e-05,0.1157350849999261,-402.16569623,-402.21224909,1,Ti5Te4,*NONH,0.1157350849999261
random1059770,65,-208.39930602,-208.46417042,1.8946529699999808,2.007545570000019,0.16272134,0.0075114353355515,0.0050774590196078,-0.06486439999997629,0.11289260000003831,-187.17299622,-187.22016327,2,Sn2S2,*NHNH,0.11289260000003831
random1076970,186,-186.86832033,-186.85480309,0.0954006400000082,0.2419179100000121,0.07466349,0.0079141560714004,0.0325611664102564,0.013517239999998765,0.1465172700000039,-128.16643304,-128.19644504,1,Te3,*ONN(CH3)2,0.1465172700000039
random727385,7,-410.91290695,-410.76496696,3.5993872350000515,3.741931175000048,0.24546414,0.0049833756207948,0.005636817037037,0.14793998999999758,0.14254393999999637,-384.8172291,-384.90050879,0,Nb3Pd,*NO3,0.14254393999999637
random783657,119,-558.48407097,-558.46570927,1.3824007500001017,1.492221994999909,0.07358304,0.0065885873818901,0.0089251693055555,0.01836169999990034,0.10982124499980728,-533.01882633,-533.0411984,0,V2CrRu,*NONH,0.10982124499980728
random769867,166,-617.31858532,-617.37806908,7.86287703000005,7.995736329999886,0.16214879,0.0101785197641369,0.0061819485648148,-0.059483760000034636,0.13285929999983637,-580.19923326,-580.47645956,2,P2Rh3,*NO2NO2,0.13285929999983637
random504592,64,-305.95459266,-305.76977269,0.6258203099999946,1.8687360949999745,0.3797802,0.0134298900477632,0.009977425,0.18481996999997818,1.24291578499998,-274.38135573,-275.48232182,2,Ni16Bi16S2,*CCH2OH,1.24291578499998
random1829855,34,-251.42159589,-251.42356772,-3.12592755999998,-2.986257480000006,0.29089486,0.0366210761129453,0.0156156923611111,-0.001971830000002228,0.13967007999997394,-203.73456771,-203.78253769,0,Sc3Al,*OHNNCH3,0.13967007999997394
random1500102,214,-185.71586207,-185.50226377,-1.461077529999983,-1.0733433050000087,0.11261462,0.0027782844069989,0.0030856570238095,0.2135982999999726,0.38773422499997423,-151.8063126,-152.10008963,1,Cu2Sr2Sb2,*COCHO,0.38773422499997423
random1735211,156,-228.22034108,-228.09800347,7.6671666100000095,7.769524539999992,0.11033851,0.0158270527280243,0.0242380916666666,0.12233760999998822,0.10235792999998239,-190.9052786,-190.97018216,1,GaAsPd5,*NO2NO2,0.10235792999998239
random2147088,102,-183.94753534,-183.91534168,-0.0047023200000069,3.5715666199999987,0.11489998,0.0050700655790709,0.0037061143518518,0.03219365999999013,3.5762689400000056,-169.78434664,-173.34411933,1,Al2Te5,*OH2,3.5762689400000056
random772156,368,-248.29734981,-248.36651321,2.504186000000004,3.0385690049999994,0.18974665,0.0082616232758089,0.0130696837777777,-0.06916340000000787,0.5343830049999956,-223.95389042,-224.48834935,3,Na4AgCl5,*NONH,0.5343830049999956
random1749707,186,-377.04364091,-377.04200308,-6.412296009999977,-6.270983269999988,1.73729722,0.0360073447348391,0.0131776611538461,0.0016378300000496893,0.1413127399999894,-311.83405697,-311.87074385,0,Sc6Tc2,*ONN(CH3)2,0.1413127399999894
random877916,196,-333.38614147,-333.39747181,-3.899804759999938,-3.761362329999997,0.42993319,0.0141554111801643,0.0168642147474747,-0.011330340000029082,0.13844242999994094,-270.68904878,-270.73583352,1,Sc10Ge6,*ONN(CH3)2,0.13844242999994094
random726778,92,-634.92142837,-634.96139498,-3.44719350999992,-2.791392440000095,0.2489214,0.0018573776381428,0.0049681281818181,-0.03996661000007862,0.6558010699998249,-595.7979097,-596.5212793,2,P12Ir4,*COHCH3,0.6558010699998249
random545940,80,-387.07437285,-387.05124974,1.916458500000033,2.0340201500000035,0.76924788,0.0080257052090194,0.0085901279432624,0.023123109999971803,0.11756164999997054,-344.42973073,-344.43049734,0,K2Bi4,*OHNNCH3,0.11756164999997054
random2298125,187,-363.28697502,-363.33801035,-0.2613977399999498,-0.1522383600000125,0.19884914,0.0059207455577378,0.0146205898437499,-0.05103532999999061,0.1091593799999373,-304.22828935,-304.28549603,2,Ga2S3,*ONN(CH3)2,0.1091593799999373
random2147020,106,-448.78078875,-448.7693553,-4.056566699999962,-3.909267419999992,0.3223847,0.0041383024881537,0.0105719815217391,0.011433450000026824,0.14729927999997017,-385.92693412,-385.95981192,0,Y4Sn4Ir4,*ONN(CH3)2,0.14729927999997017
random1804479,267,-383.12615608,-382.98663235,6.338843915000041,6.448419035000029,0.18262499,0.0010549138613831,0.0086969585925925,0.13952373000000762,0.10957511999998815,-359.76993491,-359.82866204,2,S16Sn4Tl16,*NO3,0.10957511999998815
random722897,112,-264.87725382,-264.69150685,7.134904239999969,7.285893750000014,0.30268927,0.0208502744978043,0.0240975387499999,0.18574697000002516,0.1509895100000449,-227.02992897,-227.08005475,1,Ru4Te8,*NO2NO2,0.1509895100000449
random507378,126,-187.15998927,-187.06169233,0.7178491749999694,0.825429755000016,0.41284563,0.0110808809899342,0.0030891827407407,0.09829694000001155,0.10758058000004667,-165.3867239,-165.43844916,0,Sr8Pd4,*NO2,0.10758058000004667
random1283528,679,-252.22871688,-252.05107344,8.510089869999973,8.647793269999994,0.12465662,0.0025663931428856,0.0245711843859649,0.1776434399999971,0.1377034000000208,-215.75657766,-215.80152086,1,Nb2Te8,*NO2NO2,0.1377034000000208
random577011,167,-318.5166652,-318.66586748,-0.0537422499999706,0.1191186200000515,0.20080599,0.0023332267413669,0.0258635452525252,-0.14920227999999724,0.1728608700000221,-302.29649602,-302.51850593,1,As4Ru4,*N2,0.1728608700000221
random1539277,51,-61.83129769,-61.77037651,-1.883643120000002,-1.7423594349999971,1.03359776,0.0664382713383335,0.0194120776923076,0.06092118000000113,0.14128368500000477,-33.10000918,-33.11128421,0,Ca4,*NONH,0.14128368500000477
random1249984,84,-363.88535579,-363.95930566,-1.9388725000000024,-0.8029503000000204,0.33572389,0.0039089397726024,0.0022104401666666,-0.07394986999997855,1.135922199999982,-354.66483182,-355.8959245,2,P11Ag3,*C,1.135922199999982
random1670292,41,-398.76571543,-398.54243702,-1.7311298199999785,-1.6239576100000477,0.58778418,0.0225984147968553,0.0131026045833333,0.2232784099999776,0.10717220999993082,-338.23729768,-338.01820345,0,Sc2Ni6,*ONN(CH3)2,0.10717220999993082
random1229826,7,-423.65667102,-423.67478291,3.335794530000044,3.4670185699999934,4.88510413,0.0370218803070055,0.0064605118981481,-0.01811189000000013,0.13122403999994958,-368.19517762,-368.24152552,0,TiGa3,*ONN(CH3)2,0.13122403999994958
random533538,142,-339.06247502,-338.85715799,1.1991709699999549,1.3312021599999753,0.37481901,0.0042733268154634,0.0160678326851851,0.20531703000000334,0.1320311900000204,-295.2794169,-295.2910143,0,TiPd,*NO2NO2,0.1320311900000204
random837373,237,-71.3932596,-71.39949347,-2.9076562900000056,-2.803465895000002,0.17119397,0.0112577033485964,0.0147306716666666,-0.006233870000002639,0.10419039500000338,-41.63795792,-41.67929471,0,Sc2Hg6,*NONH,0.10419039500000338
random1300532,46,-117.32381882,-117.04005993,7.955414709999999,8.169610489999997,0.64732041,0.0441922663679355,0.0284943983333333,0.28375889000000143,0.21419577999999806,-80.29700444,-80.31232457,1,Al2Sb2,*NO2NO2,0.21419577999999806
